DateTime,Year,Month,Date,Time,Minute,Temperature,Previous Day Average,Two Days Before Average,Three Days Before Average,Last 7 Days Average,Previous Day Wind Speed,Previous Day Rainfall
2023-06-27 16:30:00,2023,06,27,16,30,22.8,22.367816091954023,21.920224719101125,22.195555555555554,22.35316597177476,,
2023-06-27 16:40:00,2023,06,27,16,40,23.3,22.367816091954023,21.920224719101125,22.195555555555554,22.35316597177476,,
2023-06-27 16:50:00,2023,06,27,16,50,23.8,22.367816091954023,21.920224719101125,22.195555555555554,22.35316597177476,,
2023-06-27 17:00:00,2023,06,27,17,00,23.3,22.367816091954023,21.920224719101125,22.195555555555554,22.35316597177476,,
2023-06-27 17:10:00,2023,06,27,17,10,23.1,22.367816091954023,21.920224719101125,22.195555555555554,22.35316597177476,,
2023-06-27 17:20:00,2023,06,27,17,20,23.1,22.367816091954023,21.920224719101125,22.195555555555554,22.35316597177476,,
2023-06-27 17:40:00,2023,06,27,17,40,22.7,22.367816091954023,21.920224719101125,22.195555555555554,22.35316597177476,,
2023-06-27 17:50:00,2023,06,27,17,50,22.6,22.367816091954023,21.920224719101125,22.195555555555554,22.35316597177476,,
